dbn,school_name,beds,location_name,ncessch,combokey
84K741,Success Academy Crown Heights (Brooklyn 7),331700861041,Success Academy Crown Heights (Brooklyn 7),360109506413,360109506413
84K742,Explore Empower Charter School,331700860950,Explore Empower Charter School,360099406151,360099406151
84K744,Coney Island Preparatory Public Charter School,332100860949,Coney Island Preparatory Public Charter School,360100406101,360100406101
84K746,Hebrew Language Academy Charter School,332200860955,Hebrew Language Academy Charter School,360100306159,360100306159
84K752,Success Academy Fort Greene (Brooklyn 5),331300861039,Success Academy Fort Greene (Brooklyn 5),360108606403,360108606403
84K756,Success Academy Prospect Heights (Brooklyn 6),331700861040,Success Academy Prospect Heights (Brooklyn 6),360108906412,360108906412
84K757,Unity Prep Charter School,331300861056,Unity Prep Charter School,360109406404,360109406404
84K758,Brooklyn Urban Garden Charter School,331300861011,Brooklyn Urban Garden Charter School,360110006402,360110006402
84K759,CANARSIE ASCEND CHARTER SCHOOL,331800861033,CANARSIE ASCEND CHARTER SCHOOL,360110206414,360110206414
84K769,Hyde Leadership Charter School- Brooklyn,331900860972,Hyde Leadership Charter School- Brooklyn,360103006230,360103006230
84K774,Achievement First Apollo Charter School,331900860933,Achievement First Apollo Charter School,360102806237,360102806237
84K775,Leadership Preparatory Ocean Hill Charter School,332300860941,Leadership Preparatory Ocean Hill Charter School,360099306157,360099306157
84K777,Ocean Hill Collegiate Charter School,332300860936,Ocean Hill Collegiate Charter School,360103206229,360103206229
84K780,Brooklyn East Collegiate Charter School,331300860937,Brooklyn East Collegiate Charter School,360103306240,360103306240
84K782,Bedford Stuyvesant New Beginnings Charter School,331600860971,Bedford Stuyvesant New Beginnings Charter School,360102906236,360102906236
84K785,Imagine Me Leadership Charter School,331900860973,Imagine Me Leadership Charter School,360103106238,360103106238
84K791,Brooklyn Dreams Charter School,332200860978,Brooklyn Dreams Charter School,360101506206,360101506206
84K792,The Cultural Arts Academy at Spring Creek Charter School,331800860988,The Cultural Arts Academy at Spring Creek Charter,360101406171,360101406171
84K793,Bushwick Ascend Charter School,333200860987,Bushwick Ascend Charter School,360101706172,360101706172
84K796,Lefferts Gardens Charter School,331700860967,Lefferts Gardens Charter School,360103806242,360103806242
84K797,New Hope Academy Charter School,331800860983,New Hope Academy Charter School,360101306203,360101306203
84M065,Democracy Prep Endurance Charter School,310500861001,Democracy Prep Endurance Charter School,360107806310,360107806310
84M068,KIPP Washington Heights Middle School,310600861013,KIPP Washington Heights Middle School,360107506307,360107506307
84M080,Manhattan Charter School II,310100861031,Manhattan Charter School II,360107906341,360107906341
84M085,Global Community Charter School,310600861012,Global Community Charter School,360107606315,360107606315
84M100,Neighborhood Charter School of Harlem,310500861015,Neighborhood Charter School of Harlem,360107706308,360107706308
84M168,East Harlem Scholars Academy Charter School II,310400861046,East Harlem Scholars Academy Charter School II,360109006378,360109006378
84M170,Success Academy Hell's Kitchen (Manhattan 2),310200861043,Success Academy Hell's Kitchen (Manhattan 2),360109906375,360109906375
84M174,Success Academy Union Square (Manhattan 1),310200861042,Success Academy Union Square (Manhattan 1),360108306374,360108306374
84M186,Harlem Hebrew Language Charter School,310300861034,Harlem Hebrew Language Charter School,360109706377,360109706377
84M202,Great Oaks Charter School,310200861055,Great Oaks Charter School,360108506376,360108506376
84M279,The Opportunity Charter School,310300860871,The Opportunity Charter School,360010905641,360010905641
84M284,Harlem Children's Zone Promise Academy 1 Charter School,310500860864,Harlem Children's Zone Promise Academy 1 Charter S,360010805640,360010805640
84M320,Manhattan Charter School,310100860873,Manhattan Charter School,360013705766,360013705766
84M329,Harlem Link Charter School,310300860875,Harlem Link Charter School,360013805775,360013805775
84M330,Girls Preparatory Charter School of New York,310100860866,Girls Preparatory Charter School of New York,360013605765,360013605765
84M335,Harlem Village Academy Leadership Charter School,310400860849,Harlem Village Academy Leadership Charter School,360014105778,360014105778
84M336,KIPP Infinity Charter School,310500860883,KIPP Infinity Charter School,360014305781,360014305781
84M337,New York Center for Autism Charter School,310400861061,New York Center for Autism Charter School,360014205779,360014205779
84M341,Harlem Children's Zone Promise Academy II Charter School,310500860886,Harlem Children's Zone Promise Academy II Charter,360014005777,360014005777
84M350,Democracy Prep Charter School,310500860894,Democracy Prep Charter School,360015805847,360015805847
84M351,Success Academy Charter School - Harlem 1,310300860897,Success Academy Charter School - Harlem 1,360016905862,360016905862
84M353,New Heights Academy Charter School,310600860887,New Heights Academy Charter School,360016705891,360016705891
84M382,DREAM Charter School,310400860919,DREAM Charter School,360096406038,360096406038
84M384,Success Academy Charter School - Harlem 2,310500860921,Success Academy Charter School - Harlem 2,360095406017,360095406017
84M385,Success Academy Charter School - Harlem 3,310400860922,Success Academy Charter School - Harlem 3,360096206037,360096206037
84M386,Success Academy Charter School - Harlem 4,310300860923,Success Academy Charter School - Harlem 4,360095306018,360095306018
84M388,St. HOPE Leadership Academy Charter School,310500860928,St. HOPE Leadership Academy Charter School,360095806007,360095806007
84M430,The Equity Project Charter School (TEP),310600860929,The Equity Project Charter School (TEP),360095206000,360095206000
84M433,Renaissance Charter High School for Innovation,310400860968,Renaissance Charter High School for Innovation,360103606225,360103606225
84M478,Inwood Academy for Leadership Charter School,310600860966,Inwood Academy for Leadership Charter School,360102406241,360102406241
84M481,Democracy Prep Harlem Charter School,310500860989,Democracy Prep Harlem Charter School,360101006183,360101006183
84M482,Success Academy Charter School - Harlem 5,310500860979,Success Academy Charter School - Harlem 5,360100906212,360100906212
84M483,New York French American Charter School,310300860963,New York French American Charter School,360102306232,360102306232
84M518,East Harlem Scholars Academy Charter School,310400860995,East Harlem Scholars Academy Charter School,360104206252,360104206252
84M522,Broome Street Academy Charter School,310200860992,Broome Street Academy Charter School,360104306268,360104306268
84M523,Success Academy Charter School - Upper West,310300861008,Success Academy Charter School - Upper West,360103906260,360103906260
84M702,Sisulu-Walker Charter School of Harlem,310300860804,Sisulu-Walker Charter School of Harlem,360006104438,360006104438
84M704,Harbor Science and Arts Charter School,310400860812,Harbor Science and Arts Charter School,360004704413,360004704413
84M705,Amber Charter School,310400860806,Amber Charter School,360003904439,360003904439
84M707,John V. Lindsay Wildcat Academy Charter School,310200860819,John V. Lindsay Wildcat Academy Charter School,360005304411,360005304411
84M708,Harlem Prep Charter School,310400860840,Harlem Prep Charter School,360006804870,360006804870
84M709,Harlem Village Academy Charter School,310500860848,Harlem Village Academy Charter School,360008005528,360008005528
84M726,KIPP STAR College Prep Charter School,310500860858,KIPP STAR College Prep Charter School,360008205526,360008205526
84M861,Future Leaders Institute Charter School,310300860881,Future Leaders Institute Charter School,360013905776,360013905776
84Q083,Central Queens Academy Charter School,342400861025,Central Queens Academy Charter School,360105606317,360105606317
84Q170,Peninsula Preparatory Academy Charter School,342700860869,Peninsula Preparatory Academy Charter School,360011805732,360011805732
84Q298,Middle Village Prep Charter School,342400861048,Middle Village Prep Charter School,360108206433,360108206433
84Q304,VOICE Charter School of New York,343000860932,VOICE Charter School of New York,360095706068,360095706068
84Q340,Challenge Preparatory Charter School,342700860990,Challenge Preparatory Charter School,360101806192,360101806192
84Q341,Riverton Street Charter School,342900860974,Riverton Street Charter School,360103506226,360103506226
84Q342,Rochdale Early Advantage Charter School,342800860969,Rochdale Early Advantage Charter School,360103406224,360103406224
84Q359,Academy of the City Charter School,343000860998,Academy of the City Charter School,360105306289,360105306289
84Q705,Renaissance Charter School,343000860822,Renaissance Charter School,360005904803,360005904803
84Q706,Our World Neighborhood Charter School,343000860836,Our World Neighborhood Charter School,360005704804,360005704804
84R067,John W. Lavelle Preparatory Charter School,353100860959,John W. Lavelle Preparatory Charter School,360099606147,360099606147
84R071,Staten Island Community Charter School,353100860964,Staten Island Community Charter School,360103706228,360103706228
84R073,New World Preparatory Charter School,353100860984,New World Preparatory Charter School,360101906215,360101906215
84X124,Children’s Aid College Prep Charter School,321200861026,Children’s Aid College Prep Charter School,360106606303,360106606303
84X133,Icahn Charter School 6,320900861029,Icahn Charter School 6,360106906355,360106906355
84X165,Grand Concourse Charter School,320900860872,Grand Concourse Charter School,360011205672,360011205672
84X177,Mott Hall Charter School,320900861004,Mott Hall Charter School,360107106328,360107106328
84X185,Bronx Lighthouse Charter School,321200860870,Bronx Lighthouse Charter School,360011105662,360011105662
84X200,ROADS Charter School II,321200861010,ROADS Charter School II,360106706319,360106706319
84X202,New Visions Charter High School for Advanced Math and Science II,320800861017,New Visions Charter High School for Advanced Math,360107206365,360107206365
84X208,New Visions Charter High School for the Humanities II,320700861018,New Visions Charter High School for the Humanities,360107306320,360107306320
84X233,Family Life Academy Charter School II,320700861028,Family Life Academy Charter School II,360107006318,360107006318
84X255,Bronx Charter School for Excellence,321100860859,Bronx Charter School for Excellence,360011305688,360011305688
84X256,Heketi Community Charter School,320700860703,Heketi Community Charter School,360107406336,360107406336
84X258,Tech International Charter School,321000861032,Tech International Charter School,360106806358,360106806358
84X309,South Bronx Charter School for International Cultures and the Arts,320700860889,South Bronx Charter School for International Cultu,360014405787,360014405787
84X345,Hyde Leadership Charter School,320800860903,Hyde Leadership Charter School,360016505889,360016505889
84X346,South Bronx Classical Charter School,321200860898,South Bronx Classical Charter School,360016105893,360016105893
84X362,Icahn Charter School 7,320800861030,Icahn Charter School 7,360109106389,360109106389
84X378,Icahn Charter School 2,321100860909,Icahn Charter School 2,360094305973,360094305973
84X380,Success Academy Charter School - Bronx 3,320800861044,Success Academy Charter School - Bronx 3,360109606390,360109606390
84X387,Brilla College Prep Charter School,320700861014,Brilla College Prep Charter School,360110806384,360110806384
84X393,University Prep Charter High School,320700860920,University Prep Charter High School,360096306039,360096306039
84X394,Mott Haven Academy Charter School,320700860925,Mott Haven Academy Charter School,360096006013,360096006013
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",320700860926,"NYC Charter High School for Architecture, Engineer",360095906073,360095906073
84X398,Bronx Community Charter School,321000860914,Bronx Community Charter School,360096806074,360096806074
84X407,Bronx Charter School for Children,320700860852,Bronx Charter School for Children,360011005651,360011005651
84X419,Bronx Academy of Promise Charter School,321100860917,Bronx Academy of Promise Charter School,360095606025,360095606025
84X422,Icahn Charter School 3,320900860917,Icahn Charter School 3,360095506027,360095506027
84X461,Metropolitan Lighthouse Charter School,320700860962,Metropolitan Lighthouse Charter School,360102506233,360102506233
84X482,Dr. Richard Izquierdo Health and Science Charter School,321200860965,Dr. Richard Izquierdo Health and Science Charter S,360102706234,360102706234
84X487,Girls Preparatory Charter School of the Bronx,320800860940,Girls Preparatory Charter School of the Bronx,360098606161,360098606161
84X488,The Equality Charter School,321100860956,The Equality Charter School,360100506110,360100506110
84X491,Academic Leadership Charter School,320700860957,Academic Leadership Charter School,360100106154,360100106154
84X493,Success Academy Charter School - Bronx 1,320700860981,Success Academy Charter School - Bronx 1,360101106211,360101106211
84X494,Success Academy Charter School - Bronx 2,320900860980,Success Academy Charter School - Bronx 2,360101206219,360101206219
84X496,Icahn Charter School 4,321100860948,Icahn Charter School 4,360099506103,360099506103
84X538,Icahn Charter School 5,321100860982,Icahn Charter School 5,360104906265,360104906265
84X539,New Visions Charter High School for Advanced Math and Science,321000860999,New Visions Charter High School for Advanced Math,360104706254,360104706254
84X553,New Visions Charter High School for the Humanities,321000860704,New Visions Charter High School for the Humanities,360104106263,369902999999
84X554,New York City Montessori Charter School,320700861005,New York City Montessori Charter School,360104406248,360104406248
84X703,Bronx Preparatory Charter School,320900860807,Bronx Preparatory Charter School,360004204466,360004204466
84X704,KIPP Academy Charter School,320700860820,KIPP Academy Charter School,360005404452,360005404452
84X705,Family Life Academy Charter School,320900860839,Family Life Academy Charter School,360006604877,360006604877
84X706,Harriet Tubman Charter School,320900860823,Harriet Tubman Charter School,360004804457,360004804457
84X717,Icahn Charter School,320900860835,Icahn Charter School,360004904470,360004904470
84X718,Bronx Charter School for Better Learning,321100860855,Bronx Charter School for Better Learning,360008905554,360008905554
84X730,Bronx Charter School for the Arts,320800860846,Bronx Charter School for the Arts,360006304875,360006304875
